car_name,location,km_driven,fuel_type,transmission_type,owner_type,mileage,engine,max_power,seats,price_inr,vehicle_age,brand,model,seller_type
Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Chennai,60000,Diesel,Manual,First,15.0,1896.0,105.0,5.0,400000.0,15,Volkswagen,Jetta 2007-2011 1.9 TDI Trendline,Unknown
Maruti Swift Dzire LXI,Kochi,59350,Petrol,Manual,First,19.1,1197.0,85.8,5.0,416000.0,11,Maruti,Swift Dzire LXI,Unknown
Jaguar XF 2.2 Litre Executive,Bangalore,19000,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,3800000.0,9,Jaguar,XF 2.2 Litre Executive,Unknown
Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,45560,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,634000.0,8,Hyundai,Xcent 1.2 Kappa AT SX Option,Unknown
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,450000.0,15,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,Unknown
Maruti Eeco 7 Seater Standard,Chennai,55000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,375000.0,8,Maruti,Eeco 7 Seater Standard,Unknown
Audi A4 New 2.0 TDI Multitronic,Delhi,60000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,1019999.9999999999,12,Audi,A4 New 2.0 TDI Multitronic,Unknown
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Chennai,145000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,500000.0,17,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,Unknown
Maruti Grand Vitara MT,Mumbai,46810,Petrol,Manual,First,9.8,1995.0,163.5,5.0,395000.0,16,Maruti,Grand Vitara MT,Unknown
Volkswagen Vento 1.5 TDI Highline,Coimbatore,62767,Diesel,Manual,First,20.34,1498.0,103.2,5.0,975000.0,8,Volkswagen,Vento 1.5 TDI Highline,Unknown
Hyundai Elite i20 Petrol Asta,Kochi,18553,Petrol,Manual,First,18.6,1197.0,81.86,5.0,793000.0,6,Hyundai,Elite i20 Petrol Asta,Unknown
Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,143143,Diesel,Manual,First,17.8,1399.0,67.0,5.0,210000.0,13,Ford,Fiesta Classic 1.4 Duratorq CLXI,Unknown
Mitsubishi Pajero Sport 4X4,Coimbatore,53497,Diesel,Manual,First,13.5,2477.0,175.56,7.0,1642000.0000000002,9,Mitsubishi,Pajero Sport 4X4,Unknown
Hyundai Santa Fe 4X4,Bangalore,148000,Diesel,Manual,Second,14.66,2199.0,194.3,7.0,890000.0,13,Hyundai,Santa Fe 4X4,Unknown
Mahindra XUV500 W8 2WD,Pune,95000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,721000.0,12,Mahindra,XUV500 W8 2WD,Unknown
Toyota Innova 2.5 V Diesel 8-seater,Chennai,100000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,1350000.0,9,Toyota,Innova 2.5 V Diesel 8-seater,Unknown
Mercedes-Benz GLE 350d,Chennai,29000,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,6500000.0,8,Mercedes-Benz,GLE 350d,Unknown
Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,87000,Diesel,Manual,First,12.05,2179.0,120.0,7.0,740000.0,10,Mahindra,Scorpio 2009-2014 SLE 7S BSIV,Unknown
Honda City 1.5 S AT,Kochi,56838,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,515000.00000000006,10,Honda,City 1.5 S AT,Unknown
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,100000,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,3200000.0,11,Mercedes-Benz,GL-Class 2007 2012 350 CDI Luxury,Unknown
Honda City 1.5 S MT,Kolkata,125000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,325000.0,13,Honda,City 1.5 S MT,Unknown
Maruti Wagon R VXI AMT,Kolkata,17000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,395000.0,7,Maruti,Wagon R VXI AMT,Unknown
Tata Indigo eCS GLE BSIII,Pune,70000,Petrol,Manual,Second,15.4,1193.0,65.0,5.0,150000.0,11,Tata,Indigo eCS GLE BSIII,Unknown
Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,50000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,300000.0,14,Hyundai,i20 2015-2017 1.2 Asta with AVN,Unknown
Honda Jazz Active,Kolkata,39800,Petrol,Manual,First,16.0,1198.0,90.0,5.0,199000.0,14,Honda,Jazz Active,Unknown
Maruti A-Star Lxi,Kolkata,60000,Petrol,Manual,First,19.0,998.0,66.1,5.0,135000.0,14,Maruti,A-Star Lxi,Unknown
BMW 3 Series 320d Highline,Hyderabad,58000,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,1350000.0,15,BMW,3 Series 320d Highline,Unknown
Skoda Yeti Elegance,Hyderabad,110009,Diesel,Manual,First,17.67,1968.0,138.08,5.0,699000.0,14,Skoda,Yeti Elegance,Unknown
Nissan Terrano XV Premium 110 PS,Hyderabad,85000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,850000.0,11,Nissan,Terrano XV Premium 110 PS,Unknown
Volkswagen Polo Diesel Comfortline 1.2L,Pune,84000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,289000.0,14,Volkswagen,Polo Diesel Comfortline 1.2L,Unknown
BMW 3 Series 320d,Mumbai,51000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,1050000.0,13,BMW,3 Series 320d,Unknown
Nissan Sunny 2011-2014 XL,Kochi,68880,Petrol,Manual,First,16.95,1498.0,97.7,5.0,397000.0,11,Nissan,Sunny 2011-2014 XL,Unknown
Maruti Alto K10 VXI AGS,Chennai,5500,Petrol,Automatic,First,24.07,998.0,67.1,5.0,425000.0,7,Maruti,Alto K10 VXI AGS,Unknown
Maruti Ritz ZXI,Coimbatore,40052,Petrol,Manual,First,21.1,1197.0,85.8,5.0,617000.0,8,Maruti,Ritz ZXI,Unknown
Audi Q5 30 TDI quattro Premium Plus,Coimbatore,47293,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,3872000.0,8,Audi,Q5 30 TDI quattro Premium Plus,Unknown
Hyundai Verna CRDi SX,Hyderabad,79663,Diesel,Manual,First,16.8,1493.0,110.0,5.0,650000.0,11,Hyundai,Verna CRDi SX,Unknown
Honda Amaze S i-Dtech,Jaipur,63000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,425000.0,11,Honda,Amaze S i-Dtech,Unknown
Honda City i DTEC SV,Kolkata,45000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,475000.0,10,Honda,City i DTEC SV,Unknown
Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,56501,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,1771000.0,10,Toyota,Fortuner TRD Sportivo 2.8 2WD AT,Unknown
Volkswagen Vento 1.5 TDI Highline,Jaipur,58000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,585000.0,9,Volkswagen,Vento 1.5 TDI Highline,Unknown
BMW 5 Series 520d Luxury Line,Coimbatore,51602,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,1727000.0,13,BMW,5 Series 520d Luxury Line,Unknown
BMW 3 Series 320d Sedan,Hyderabad,74199,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,925000.0,17,BMW,3 Series 320d Sedan,Unknown
Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,25000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,1275000.0,7,Hyundai,Creta 1.6 SX Plus Petrol Automatic,Unknown
BMW 3 Series Luxury Line,Pune,70000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,2700000.0,8,BMW,3 Series Luxury Line,Unknown
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,25000,Diesel,Automatic,Second,14.84,2143.0,167.62,5.0,2100000.0,11,Mercedes-Benz,New C-Class C 220 CDI BE Avantgare,Unknown
Maruti Swift Dzire VDI,Hyderabad,22000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,795000.0,7,Maruti,Swift Dzire VDI,Unknown
Maruti Celerio ZXI,Hyderabad,47020,Petrol,Manual,Second,23.1,998.0,67.04,5.0,450000.0,9,Maruti,Celerio ZXI,Unknown
BMW 3 Series 320d GT Luxury Line,Mumbai,8000,Diesel,Automatic,First,19.59,1995.0,187.74,5.0,3375000.0,7,BMW,3 Series 320d GT Luxury Line,Unknown
Audi Q7 4.2 TDI Quattro Technology,Delhi,73000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,1751000.0000000002,14,Audi,Q7 4.2 TDI Quattro Technology,Unknown
Honda Jazz V,Kochi,36973,Petrol,Manual,First,18.2,1199.0,88.7,5.0,680000.0,7,Honda,Jazz V,Unknown
Tata Nano Cx BSIV,Coimbatore,42083,Petrol,Manual,First,25.4,624.0,37.48,4.0,168000.0,10,Tata,Nano Cx BSIV,Unknown
Maruti Alto 800 2016-2019 LXI,Chennai,61000,Petrol,Manual,First,24.7,796.0,47.3,5.0,290000.0,8,Maruti,Alto 800 2016-2019 LXI,Unknown
Maruti Wagon R VXI,Mumbai,43628,Petrol,Manual,First,22.5,998.0,67.04,5.0,316000.0,10,Maruti,Wagon R VXI,Unknown
Hyundai Xcent 1.1 CRDi Base,Jaipur,60000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,390000.0,10,Hyundai,Xcent 1.1 CRDi Base,Unknown
Chevrolet Beat LT,Delhi,54000,Petrol,Manual,Second,17.8,1199.0,76.8,5.0,195000.0,14,Chevrolet,Beat LT,Unknown
Jaguar XF 2.2 Litre Luxury,Kochi,27001,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,2652000.0,9,Jaguar,XF 2.2 Litre Luxury,Unknown
Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,52000,Diesel,Automatic,First,18.33,1968.0,167.7,5.0,900000.0,14,Volkswagen,Passat Diesel Highline 2.0 TDI,Unknown
Hyundai i20 Asta 1.4 CRDi,Hyderabad,80000,Diesel,Manual,First,21.27,1396.0,88.76,5.0,450000.0,12,Hyundai,i20 Asta 1.4 CRDi,Unknown
Mitsubishi Pajero 2.8 SFX,Chennai,160000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,875000.0,16,Mitsubishi,Pajero 2.8 SFX,Unknown
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,3300,Diesel,Automatic,First,24.3,1248.0,88.5,5.0,1150000.0,6,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,Unknown
Maruti Alto K10 LXI,Delhi,35027,Petrol,Manual,First,24.07,998.0,67.1,5.0,300000.0,8,Maruti,Alto K10 LXI,Unknown
Hyundai EON Magna Plus,Coimbatore,26568,Petrol,Manual,First,21.1,814.0,55.2,5.0,379000.0,9,Hyundai,EON Magna Plus,Unknown
Maruti Ciaz VDi Plus SHVS,Ahmedabad,59000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,600000.0,9,Maruti,Ciaz VDi Plus SHVS,Unknown
Hyundai Creta 1.6 CRDi SX Option,Bangalore,51000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1325000.0,8,Hyundai,Creta 1.6 CRDi SX Option,Unknown
Skoda Superb Ambition 2.0 TDI CR AT,Delhi,56400,Diesel,Automatic,First,17.2,1968.0,138.1,5.0,800000.0,12,Skoda,Superb Ambition 2.0 TDI CR AT,Unknown
Volkswagen Polo 1.5 TDI Highline,Hyderabad,80000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,580000.0,9,Volkswagen,Polo 1.5 TDI Highline,Unknown
BMW 5 Series 520d Sedan,Delhi,72000,Diesel,Automatic,Third,18.48,1493.0,97.7,5.0,1385000.0,12,BMW,5 Series 520d Sedan,Unknown
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,107000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,1350000.0,11,Toyota,Innova 2.5 VX (Diesel) 7 Seater,Unknown
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,100000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,2500000.0,10,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,Unknown
Volkswagen Polo 1.5 TDI Highline,Kochi,59998,Diesel,Manual,First,20.14,1498.0,88.8,5.0,549000.0,8,Volkswagen,Polo 1.5 TDI Highline,Unknown
Audi Q3 2.0 TDI,Hyderabad,105000,Diesel,Automatic,First,17.32,1968.0,150.0,5.0,1900000.0,11,Audi,Q3 2.0 TDI,Unknown
Hyundai i20 1.2 Magna,Kolkata,36000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,250000.0,13,Hyundai,i20 1.2 Magna,Unknown
Hyundai i10 Sportz 1.1L,Kolkata,24350,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,300000.0,9,Hyundai,i10 Sportz 1.1L,Unknown
Tata Tigor 1.05 Revotorq XT,Kochi,28973,Diesel,Manual,First,24.7,1047.0,69.0,5.0,664000.0,6,Tata,Tigor 1.05 Revotorq XT,Unknown
Hyundai EON Era,Kochi,8243,Petrol,Manual,First,21.1,814.0,55.2,5.0,321000.0,7,Hyundai,EON Era,Unknown
Hyundai Santro Xing GLS,Chennai,136642,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,155000.0,15,Hyundai,Santro Xing GLS,Unknown
Hyundai Santro Xing GLS,Hyderabad,60000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,259000.0,13,Hyundai,Santro Xing GLS,Unknown
Mahindra Scorpio SLX,Chennai,100000,Diesel,Manual,Second,12.7,2609.0,120.0,8.0,400000.0,16,Mahindra,Scorpio SLX,Unknown
Honda City i-VTEC S,Jaipur,48689,Petrol,Manual,First,17.4,1497.0,117.3,5.0,387000.0,14,Honda,City i-VTEC S,Unknown
Maruti Vitara Brezza ZDi,Bangalore,45000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,975000.0,7,Maruti,Vitara Brezza ZDi,Unknown
Audi A4 35 TDI Technology Edition,Kochi,38163,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3290999.9999999995,5,Audi,A4 35 TDI Technology Edition,Unknown
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,43800,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,1675000.0,13,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,Unknown
Honda Civic 2006-2010 1.8 MT Sport,Jaipur,92000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,190000.0,17,Honda,Civic 2006-2010 1.8 MT Sport,Unknown
Hyundai i20 Magna 1.2,Kochi,14064,Petrol,Manual,First,18.6,1197.0,81.83,5.0,659000.0,7,Hyundai,i20 Magna 1.2,Unknown
Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,42366,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,3193000.0,7,Audi,Q3 35 TDI Quattro Premium Plus,Unknown
Honda City i DTEC VX,Jaipur,76551,Diesel,Manual,First,25.1,1498.0,98.6,5.0,725000.0,10,Honda,City i DTEC VX,Unknown
Hyundai i10 Era 1.1 iTech SE,Pune,72672,Petrol,Manual,First,19.81,1086.0,68.05,5.0,190000.0,16,Hyundai,i10 Era 1.1 iTech SE,Unknown
Maruti Swift VDI BSIV,Kolkata,45000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,355000.0,9,Maruti,Swift VDI BSIV,Unknown
Ford Endeavour 3.0L 4X4 AT,Hyderabad,91696,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,925000.0,12,Ford,Endeavour 3.0L 4X4 AT,Unknown
Ford Ikon 1.3 Flair,Kochi,66484,Petrol,Manual,First,13.8,1299.0,70.0,5.0,165000.0,15,Ford,Ikon 1.3 Flair,Unknown
BMW X1 sDrive 20d xLine,Coimbatore,15456,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,3664000.0,5,BMW,X1 sDrive 20d xLine,Unknown
Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,55000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,1600000.0,13,Mercedes-Benz,E-Class 2009-2013 E250 CDI Classic,Unknown
Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,21112,CNG,Manual,First,15.1,1196.0,73.0,5.0,538000.0,5,Maruti,Eeco 5 STR With AC Plus HTR CNG,Unknown
Honda Jazz Select Edition,Pune,98000,Petrol,Manual,First,16.7,1493.0,97.7,5.0,315000.0,13,Honda,Jazz Select Edition,Unknown
Honda Amaze S i-Dtech,Ahmedabad,61297,Diesel,Manual,First,25.8,1498.0,98.6,5.0,434999.99999999994,10,Honda,Amaze S i-Dtech,Unknown
Maruti Zen LXi - BS III,Hyderabad,80000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,120000.0,18,Maruti,Zen LXi - BS III,Unknown
Hyundai i20 Magna,Jaipur,59000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,409999.99999999994,11,Hyundai,i20 Magna,Unknown
BMW X5 3.0d,Chennai,150000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,1875000.0,15,BMW,X5 3.0d,Unknown
Hyundai Creta 1.6 CRDi SX Option,Coimbatore,60083,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1378000.0,7,Hyundai,Creta 1.6 CRDi SX Option,Unknown
Maruti Swift Dzire LDI,Kolkata,85450,Diesel,Manual,First,26.59,1248.0,74.0,5.0,400000.0,8,Maruti,Swift Dzire LDI,Unknown
Maruti Swift VDI,Jaipur,88000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,433000.0,11,Maruti,Swift VDI,Unknown
Hyundai Grand i10 1.2 CRDi Asta,Kochi,81828,Diesel,Manual,First,24.0,1186.0,73.97,5.0,543000.0,9,Hyundai,Grand i10 1.2 CRDi Asta,Unknown
Ford Figo Aspire 1.2 Ti-VCT Trend,Mumbai,18000,Petrol,Manual,First,18.16,1196.0,86.8,5.0,490000.00000000006,8,Ford,Figo Aspire 1.2 Ti-VCT Trend,Unknown
BMW X5 X5 M,Chennai,15000,Diesel,Automatic,First,15.97,2993.0,258.0,5.0,7000000.0,7,BMW,X5 X5 M,Unknown
Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,34000,Diesel,Automatic,First,11.78,2143.0,167.62,5.0,2550000.0,8,Mercedes-Benz,New C-Class C 220 CDI Celebration Edition,Unknown
Hyundai Grand i10 AT Asta,Ahmedabad,46000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,509999.99999999994,9,Hyundai,Grand i10 AT Asta,Unknown
Hyundai Verna 1.6 SX CRDi (O),Hyderabad,48158,Diesel,Manual,First,22.32,1582.0,126.32,5.0,670000.0,11,Hyundai,Verna 1.6 SX CRDi (O),Unknown
BMW 5 Series 525d Sedan,Hyderabad,93000,Diesel,Automatic,First,16.73,2993.0,218.0,5.0,2650000.0,11,BMW,5 Series 525d Sedan,Unknown
Nissan Micra Diesel XV Premium,Ahmedabad,71007,Diesel,Manual,First,23.08,1461.0,63.1,5.0,390000.0,11,Nissan,Micra Diesel XV Premium,Unknown
Maruti SX4 ZXI MT BSIV,Pune,63067,Petrol,Manual,Second,15.5,1586.0,103.3,5.0,270000.0,14,Maruti,SX4 ZXI MT BSIV,Unknown
Tata Manza Aura Quadrajet BS IV,Hyderabad,70259,Diesel,Manual,First,21.12,1248.0,88.8,5.0,295000.0,13,Tata,Manza Aura Quadrajet BS IV,Unknown
Audi A4 2.0 TDI Multitronic,Ahmedabad,13000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,2300000.0,9,Audi,A4 2.0 TDI Multitronic,Unknown
Maruti Swift Ldi BSIV,Pune,140000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,249000.00000000003,15,Maruti,Swift Ldi BSIV,Unknown
Maruti Swift LDI Optional,Jaipur,130000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,450000.0,9,Maruti,Swift LDI Optional,Unknown
Toyota Corolla Altis Diesel D4DJ,Delhi,89401,Diesel,Manual,First,21.43,1364.0,87.2,5.0,450000.0,13,Toyota,Corolla Altis Diesel D4DJ,Unknown
Honda Jazz 1.5 VX i DTEC,Hyderabad,67000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,690000.0,9,Honda,Jazz 1.5 VX i DTEC,Unknown
BMW 6 Series 650i Coupe,Kochi,65329,Petrol,Automatic,First,7.94,4395.0,450.0,4.0,2072000.0,14,BMW,6 Series 650i Coupe,Unknown
Skoda Fabia 1.2 Petrol Active,Jaipur,72000,Petrol,Manual,First,16.25,1198.0,73.9,5.0,221000.0,14,Skoda,Fabia 1.2 Petrol Active,Unknown
Fiat Siena 1.2 ELX,Jaipur,70000,Petrol,Manual,Third,0.0,1242.0,97.7,5.0,55000.00000000001,23,Fiat,Siena 1.2 ELX,Unknown
Land Rover Freelander 2 HSE,Mumbai,82000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,1390000.0,13,Land,Rover Freelander 2 HSE,Unknown
Ford Fiesta 1.6 ZXi Duratec,Pune,85000,Petrol,Manual,First,15.3,1596.0,101.0,5.0,146000.0,14,Ford,Fiesta 1.6 ZXi Duratec,Unknown
Hyundai Verna SX CRDi AT,Pune,83000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,600000.0,12,Hyundai,Verna SX CRDi AT,Unknown
Renault KWID 1.0 RXT Optional,Jaipur,26000,Petrol,Manual,First,21.7,999.0,67.0,5.0,300000.0,8,Renault,KWID 1.0 RXT Optional,Unknown
Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,27000,Diesel,Manual,First,22.3,1248.0,88.8,5.0,350000.0,12,Tata,Indica Vista Quadrajet 90 ZX Plus,Unknown
Hyundai i20 Active 1.4 SX,Kochi,37746,Diesel,Manual,First,21.19,1396.0,88.73,5.0,759000.0,6,Hyundai,i20 Active 1.4 SX,Unknown
Maruti SX4 Zxi BSIII,Mumbai,63274,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,199000.0,15,Maruti,SX4 Zxi BSIII,Unknown
Renault KWID RXT,Hyderabad,25000,Petrol,Manual,First,25.17,799.0,53.3,5.0,380000.0,8,Renault,KWID RXT,Unknown
Mahindra Xylo E4 ABS BS III,Bangalore,197000,Diesel,Manual,First,11.68,2498.0,112.0,7.0,400000.0,11,Mahindra,Xylo E4 ABS BS III,Unknown
Hyundai EON D Lite Plus,Bangalore,45010,Petrol,Manual,Second,21.1,814.0,55.2,5.0,295000.0,11,Hyundai,EON D Lite Plus,Unknown
Honda Amaze VX i-DTEC,Delhi,75348,Diesel,Manual,First,25.8,1498.0,98.6,5.0,375000.0,11,Honda,Amaze VX i-DTEC,Unknown
Volkswagen Polo Diesel Highline 1.2L,Kolkata,90110,Diesel,Manual,First,22.07,1199.0,73.9,5.0,250000.0,14,Volkswagen,Polo Diesel Highline 1.2L,Unknown
Honda City 1.5 V MT,Pune,102013,Petrol,Manual,First,17.0,1497.0,118.0,5.0,375000.0,13,Honda,City 1.5 V MT,Unknown
Toyota Fortuner 4x2 AT,Pune,36000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,2200000.0,9,Toyota,Fortuner 4x2 AT,Unknown
Honda Amaze E i-Vtech,Kochi,37578,Petrol,Manual,First,18.0,1198.0,86.7,5.0,614000.0,7,Honda,Amaze E i-Vtech,Unknown
BMW 1 Series 118d Base,Pune,46001,Diesel,Automatic,First,20.58,1995.0,143.0,5.0,1600000.0,9,BMW,1 Series 118d Base,Unknown
Maruti Celerio VXI AT,Hyderabad,46559,Petrol,Automatic,First,23.1,998.0,67.04,5.0,375000.0,10,Maruti,Celerio VXI AT,Unknown
Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,48000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1175000.0,9,Toyota,Innova 2.5 GX (Diesel) 8 Seater,Unknown
Jaguar XF 2.2 Litre Luxury,Pune,46000,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,2400000.0,11,Jaguar,XF 2.2 Litre Luxury,Unknown
Honda WRV i-VTEC VX,Hyderabad,15000,Petrol,Manual,First,17.5,1199.0,88.7,5.0,890000.0,7,Honda,WRV i-VTEC VX,Unknown
BMW X1 sDrive20d,Chennai,85000,Diesel,Automatic,Third,17.05,1995.0,184.0,5.0,1000000.0,12,BMW,X1 sDrive20d,Unknown
Skoda Rapid 1.6 MPI AT Elegance,Mumbai,32000,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,555000.0,10,Skoda,Rapid 1.6 MPI AT Elegance,Unknown
Volkswagen Vento 1.6 Comfortline,Kochi,60818,Petrol,Manual,First,16.09,1598.0,103.5,5.0,359000.0,12,Volkswagen,Vento 1.6 Comfortline,Unknown
Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,35188,Diesel,Manual,First,22.77,1498.0,98.59,5.0,1113000.0,5,Ford,EcoSport 1.5 TDCi Trend Plus BE,Unknown
Mahindra XUV500 W6 2WD,Jaipur,110000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,720000.0,12,Mahindra,XUV500 W6 2WD,Unknown
Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,61000,Diesel,Manual,First,18.6,1388.0,67.0,5.0,298000.0,10,Ford,Fiesta Classic 1.4 Duratorq LXI,Unknown
Hyundai Santro Xing GLS,Pune,75000,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,170000.0,14,Hyundai,Santro Xing GLS,Unknown
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,55000,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,5200000.0,9,Mercedes-Benz,GL-Class 2007 2012 350 CDI Luxury,Unknown
Maruti Alto LXi BSII,Pune,69966,Petrol,Manual,First,19.7,796.0,46.3,5.0,95000.0,21,Maruti,Alto LXi BSII,Unknown
Honda City i VTEC VX Option,Mumbai,42000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,925000.0,8,Honda,City i VTEC VX Option,Unknown
Hyundai Santa Fe 2WD AT,Bangalore,48000,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,1625000.0,10,Hyundai,Santa Fe 2WD AT,Unknown
Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,35000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,2099000.0,9,Mercedes-Benz,GLA Class 200 CDI SPORT,Unknown
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,128000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,425000.0,19,Toyota,Innova 2.5 G4 Diesel 8-seater,Unknown
BMW 3 Series 320d Sedan,Bangalore,78000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,720000.0,16,BMW,3 Series 320d Sedan,Unknown
Maruti Swift ZXI,Hyderabad,53080,Petrol,Manual,First,18.6,1197.0,85.8,5.0,440000.00000000006,13,Maruti,Swift ZXI,Unknown
Volkswagen Vento Petrol Highline,Pune,66000,Petrol,Manual,Second,15.04,1598.0,103.6,5.0,425000.0,13,Volkswagen,Vento Petrol Highline,Unknown
Maruti Ertiga VXI,Ahmedabad,25000,Petrol,Manual,First,16.02,1373.0,93.7,7.0,535000.0,12,Maruti,Ertiga VXI,Unknown
Hyundai Grand i10 AT Asta,Coimbatore,36139,Petrol,Automatic,Second,18.9,1197.0,82.0,5.0,630000.0,8,Hyundai,Grand i10 AT Asta,Unknown
Hyundai Creta 1.6 CRDi SX,Delhi,44000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1250000.0,7,Hyundai,Creta 1.6 CRDi SX,Unknown
